name,subType,budgetType,project,plan,department,division,page,value,id
"(379) กล้องส่องตรวจปากมดลูกแบบคมชัดสูง พร้อมชุดควบคุมสัญญาณ
(Colposcope) โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง
อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 ชุด
บ
บ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1900000,11_189_392
"(380) กล้องจุลทรรศน์สำหรับผ่าตัดจอประสาทตา พร้อมชุดกลับภาพ
ระบบไฟฟ้า โรงพยาบาลระยอง ตำบลท่าประดู่ อำเภอเมืองระยอง
จังหวัดระยอง 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,5880000,11_189_393
"(381) เครื่องตรวจวิเคราะห์แยกชิ้นส่วนหลังของดวงตา
ชนิดความละเอียดสูง โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง
อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,3850000,11_189_394
"(382) เครื่องตรวจตาด้วยคลื่นเสียงความถี่สูง ชนิดเอและบีสแกน ยูบีเอ็ม
โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1600000,11_189_395
"(383) เครื่องรักษาโรคต้อหินด้วยวิธีเลเซอร์ โรงพยาบาลพุทธโสธร
ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2140000,11_189_396
"(384) เครื่องเอกซเรย์เต้านมระบบดิจิตอล โรงพยาบาลตราด
ตำบลวังกระแจะ อำเภอเมืองตราด จังหวัดตราด 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,11770000,11_189_397
"(385) เครื่องผ่าตัดน้ำวันลูกตาพร้อมเลเซอร์ โรงพยาบาลพุทธโสธร
ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,4440000,11_189_398
"(386) กล้องจุลทรรศน์สำหรับผ่าตัดจอประสาทตา พร้อมชุดกลับภาพ
ระบบไฟฟ้า โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,5880000,11_189_399
"(387) เครื่องติดตามการทำงานของหัวใจและสัญญาณชีพ 6 พารามิเตอร์
ระบบรวมศูนย์ไม่น้อยกว่า 4 เตียง โรงพยาบาลอรัญประเทศ
ตำบลอรัญประเทศ อำเภออรัญประเทศ จังหวัดสระแก้ว 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2000000,11_189_400
"(388) ตู้ผสมยาเคมีบำบัด แบบขั้นสูง โรงพยาบาลสมุทรปราการ
ตำบลปากน้ำ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ 1 ตู้
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2200000,11_189_401
"(389) เครื่องติดตามการทำงานของหัวใจและสัญญาณชีพ 6 พารามิเตอร์
ระบบรวมศูนย์ไม่น้อยกว่า 4 เตียง โรงพยาบาลพนัสนิคม ตำบลกุฎโง้ง
อำเภอพนัสนิคม จังหวัดชลบุรี 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2000000,11_189_402
"(390) เครื่องตรวจอวัยวะภายในด้วยคลื่นเสียงความถี่สูง
ชนิดใช้ในห้องผ่าตัด โรงพยาบาลพนัสนิคม ตำบลกุฏโง้ง
อำเภอพนัสนิคม จังหวัดชลบุรี 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2000000,11_189_403
"(391) โคมไฟผ่าตัดใหญ่โคมคู่ขนาดไม่น้อยกว่า 130,000 ลักซ์ หลอดแอลอีดี
โรงพยาบาลระยอง ตำบลท่าประดู่ อำเภอเมืองระยอง จังหวัดระยอง 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1450000,11_189_404
"(392) เครื่องผ่าตัดน้ำวันตาพร้อมเลเซอร์ (Virectomy machine with
laser) โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,4440000,11_189_405
"(393) ชุดสว่านเจาะและเลื่อยตัดกระดูกมาตรฐานพร้อมหัวต่อตัดกระดูก
โรงพยาบาลพนัสนิคม ตำบลกุฏโง้ง อำเภอพนัสนิคม จังหวัดชลบุรี 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1000000,11_189_406
"(394) โคมไฟผ่าตัดใหญ่โคมคู่ขนาดไม่น้อยกว่า 130,000 ลักซ์ หลอดแอลอีดี
โรงพยาบาลแกลง ตำบลทางเกวียน อำเภอแกลง จังหวัดระยอง 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1450000,11_189_407
"(395) เครื่องช่วยหายใจสำหรับทารกแรกเกิดชนิดความถี่สูง
โรงพยาบาลพนัสนิคม ตำบลกุฏโง้ง อำเภอพนัสนิคม จังหวัดชลบุรี 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1400000,11_189_408
"(396) เตียงผ่าตัดทั่วไประบบไฟฟ้าพร้อมรีโมทคอนโทล โรงพยาบาลระยอง
ตำบลท่าประดู่ อำเภอเมืองระยอง จังหวัดระยอง 1 เตียง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1760000,11_189_409
"(397) เตียงผ่าตัดทั่วไประบบไฟฟ้าพร้อมรีโมทคอนโทล โรงพยาบาลแกลง
ตำบลทางเกวียน อำเภอแกลง จังหวัดระยอง 1 เตียง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1760000,11_189_410
"(398) ชุดกล้องส่องตรวจทางเดินอาหารและทางเดินหายใจ
โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,3700000,11_189_411
"(399) เครื่องดมยาสลบชนิดซับซ้อน 3 แก๊ส พร้อมเครื่องช่วยหายใจ
และเครื่องติดตามการทำงานของหัวใจ โรงพยาบาลพุทธโสธร
ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2000000,11_189_412
"(400) เครื่องช่วยกระบวนการปั้มและฟื้นคืนชีพผู้ป่วย โรงพยาบาลพุทธโสธร
ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1000000,11_189_413
"(401) เครื่องดมยาสลบชนิดซับซ้อน ขั้นสูงพร้อมเครื่องช่วยหายใจ
และเครื่องติดตามการทำงานของหัวใจ โรงพยาบาลพุทธโสธร
ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2600000,11_189_414
"(402) เครื่องดมยาสลบพร้อมเครื่องช่วยหายใจ และเครื่องตรวจวัด
คาร์บอนไดออกไซด์และยาดมสลบในลมหายใจออก สำหรับการผ่าตัดใหญ่
ซับซ้อน โรงพยาบาลอรัญประเทศ ตำบลอรัญประเทศ อำเภออรัญประเทศ
จังหวัดสระแก้ว 2 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,4400000,11_189_415
"(403) กล้องส่องตรวจและผ่าตัดในช่องท้องชนิดวีดิทัศน์แบบคมชัดสูง
ภาพ 2 มิติ โรงพยาบาลพนมสารคาม ตำบลท่าถ่าน อำเภอพนมสารคาม
จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2500000,11_189_416
"(404) กล้องส่องตรวจและผ่าตัดในช่องท้องชนิดวีดิทัศน์แบบคมชัดสูง
ภาพ 2 มิติ โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2500000,11_189_417
"(405) ชุดเครื่องมือผ่าตัดถุงน้ำดีผ่านกล้อง โรงพยาบาลเฉลิมพระเกียรติ
สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง ตำบลห้วยโป่ง
อำเภอเมืองระยอง จังหวัดระยอง 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,5420000,11_189_418
"(406) เตียงผ่าตัดทั่วไประบบไฟฟ้าพร้อมรีโมทคอนโทล
โรงพยาบาลอรัญประเทศ ตำบลอรัญประเทศ อำเภออรัญประเทศ
จังหวัดสระแก้ว 2 เตียง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,3520000,11_189_419
"(407) โคมไฟผ่าตัดใหญ่โคมคู่ขนาดไม่น้อยกว่า 130,000 ลักซ์
หลอดแอลอีดี โรงพยาบาลอรัญประเทศ ตำบลอรัญประเทศ
อำเภออรัญประเทศ จังหวัดสระแก้ว 2 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2900000,11_189_420
"(408) เครื่องฉายรังสีส่วนประกอบโลหิต โรงพยาบาลพระปกเกล้า
ตำบลวัดใหม่ อำเภอเมืองจันทบุรี จังหวัดจันทบุรี 1 เครื่อง
บ
บ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,13000000,11_189_421
"(409) เครื่องรับสัญญาณภาพเอกซเรย์เป็นดิจิตอล ชนิดชุดรับภาพ
แฟลตพาแนลไร้สาย โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง
อำเภอเมืองฉะเชิงเทรา จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2500000,11_189_422
"(410) เครื่องควบคุมอุณหภูมิร่างกายพร้อมเครื่องวัดคลื่นสมอง
โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2000000,11_189_423
"(411) กล้องถ่ายภาพจอประสาทตาดิจิตอล โรงพยาบาลบ้านบึง
ตำบลบ้านบึง อำเภอบ้านบึง จังหวัดชลบุรี 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1200000,11_189_424
"(412) เตียงผ่าตัดทั่วไประบบไฟฟ้าพร้อมรีโมทคอนโทล
โรงพยาบาลบ้านบึง ตำบลบ้านบึง อำเภอบ้านบึง จังหวัดชลบุรี 1 เตียง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1760000,11_189_425
"(413) เครื่องอบแก๊ส ฆ่าเชื้ออัตโนมัติชนิดอุณภูมิต่ำด้วยแก๊ส
แอทธิลีนออกไซด์ 100 % แบบเจาะแก๊สอัตโนมัติขนาดความจุ
ไม่น้อยกว่า 450 ลิตร โรงพยาบาลสมุทรปราการ ตำบลปากน้ำ
อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,3000000,11_189_426
"(414) เตียงผ่าตัดทั่วไประบบไฟฟ้าพร้อมรีโมทคอนโทล
โรงพยาบาลสมุทรปราการ ตำบลปากน้ำ อำเภอเมืองสมุทรปราการ
จังหวัดสมุทรปราการ 1 เตียง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1760000,11_189_427
"(415) โคมไฟผ่าตัดใหญ่โคมคู่ขนาดไม่น้อยกว่า 130,000 ลักซ์
หลอดแอลอีดี โรงพยาบาลสมุทรปราการ ตำบลปากน้ำ
อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ 1 ชุด
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1450000,11_189_428
"(416) เครื่องติดตามการทำงานของหัวใจและสัญญาณชีพ 6 พารามิเตอร์
แบบรวมศูนย์ไม่น้อยกว่า 4 เตียง โรงพยาบาลสมุทรปราการ ตำบลปากน้ำ
อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2000000,11_189_429
"(417) เครื่องช่วยกระบวนการปั้มและฟื้นคืนชีพผู้ป่วย
โรงพยาบาลวัฒนานคร ตำบลวัฒนานคร อำเภอวัฒนานคร
จังหวัดสระแก้ว 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1000000,11_189_430
"(418) เครื่องล้างเครื่องมืออัตโนมัติขนาดไม่น้อยกว่า 500 ลิตร
โรงพยาบาลสองพี่น้อง ตำบลสองพี่น้อง อำเภอท่าใหม่
จังหวัดจันทบุรี 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,3500000,11_189_431
"(419) เครื่องตรวจคลื่นไฟฟ้าของกล้ามเนื้อและระบบประสาท
โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,2450000,11_189_432
"(420) เครื่องกระตุ้นเส้นประสาทส่วนปลายด้วยคลื่นแม่เหล็กไฟฟ้า
โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1200000,11_189_433
"(421) เครื่องช่วยหายใจสำหรับทารกแรกเกิดชนิดความถี่สูง
โรงพยาบาลพุทธโสธร ตำบลหน้าเมือง อำเภอเมืองฉะเชิงเทรา
จังหวัดฉะเชิงเทรา 1 เครื่อง
น
ระบบ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1400000,11_189_434
"(422) เครื่องช่วยหายใจชนิดควบคุมด้วยปริมาตรและความดัน
ขนาดใหญ่ โรงพยาบาลบ้านบึง ตำบลบ้านบึง อำเภอบ้านบึง
จังหวัดชลบุรี 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,1200000,11_189_435
"(423) เครื่องตรวจสมรรถภาพทารกในครรภ์ภาวะวิกฤตรวมศูนย์ 8 เตียง
โรงพยาบาลตราด ตำบลวังกระแจะ อำเภอเมืองตราด จังหวัดตราด 1 เครื่อง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาระบบบริการสุขภาพ
","7.5 แผนงานยุทธศาสตร์เสริมสร้างให้คนมีสุขภาวะที่ดี
",กระทรวงสาธารณสุข,สำนักงานปลัดกระทรวงสาธารณสุข,189,3200000,11_189_436
